ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
87947,Doodle,,,,0,12,0,0,58170,0,0,0,1,0,0,0,0,0,0
87948,Faala,,,,0,7,0,0,61508,0,0,0,1,0,0,0,0,0,0
87949,Delma Ironsafe,,,,0,7,0,0,61509,0,0,0,1,0,0,0,0,0,0
87950,Tawa,,,,0,7,0,0,61505,0,0,0,1,0,0,0,0,0,0
87951,Hereward Stonecleave,,,,0,7,0,0,61506,0,0,0,1,0,0,0,0,0,0
87952,Pixiebell,,,,0,12,0,2,60610,0,0,0,1,0,0,0,0,0,0
87953,Temura Ence,,,,0,7,0,0,26186,0,0,0,1,0,0,0,0,0,0
87954,Tas'ril Imturematril,,,,0,7,0,0,61404,0,0,0,1,0,0,0,0,0,0
87955,Nicholas Divide,,,,0,7,0,0,61405,0,0,0,1,0,0,0,0,0,0
87956,Lan'veros Furybrand,,,,0,7,0,0,61500,0,0,0,1,0,0,0,0,0,0
87957,Loranea,,,,0,7,0,0,61502,0,0,0,1,0,0,0,0,0,0
87958,Argonis Solheart,,,,0,7,0,0,61503,0,0,0,1,0,0,0,0,0,0
87959,Voraatios the Benedictive,,,,0,7,0,0,61504,0,0,0,1,0,0,0,0,0,0
87960,Hannya,,,,0,7,0,0,61406,0,0,0,1,0,0,0,0,0,0
87961,Neve Axeblow,,,,0,7,0,0,61407,0,0,0,1,0,0,0,0,0,0
87962,Priscilla Shadowsun,,,,0,7,0,0,61408,0,0,0,1,0,0,0,0,0,0
87963,Linda Meier,,,,0,7,0,0,61409,0,0,0,1,0,0,0,0,0,0
87964,Ahaxxa,,,,0,7,0,0,61497,0,0,0,1,0,0,0,0,0,0
87965,Herrathos Starstaff,,,,0,7,0,0,61498,0,0,0,1,0,0,0,0,0,0
87967,Wolfgar,,,,0,12,0,0,60612,0,0,0,1,0,0,0,0,0,0
87968,Fangra,,,,0,12,0,0,60185,0,0,0,1,0,0,0,0,0,0
87970,Wolfus,,,,0,12,0,0,60613,0,0,0,1,0,0,0,0,0,0
87972,Gladiator Murkimus,,,,0,12,0,0,49081,0,0,0,1,0,0,0,0,0,0
87975,Gladiator Deathy,,,,0,12,0,0,36896,0,0,0,1,0,0,0,0,0,0
87976,Gladiator Murkalot,,,,0,12,0,0,51990,0,0,0,1,0,0,0,0,0,0
87978,Darkwing,,,,0,12,0,0,53719,0,0,0,1,0,0,0,0,0,0
87979,The Great Kaliri,,,,0,12,0,3,59602,0,0,0,1,0,0,0,0,0,0
87980,Apexis Guardian,,,,0,12,0,0,59577,0,0,0,1,0,0,0,0,0,0
87981,Atonement,,,,0,12,0,2,51742,0,0,0,1,0,0,0,0,0,0
87982,Grace,,,,0,12,0,2,51741,0,0,0,1,0,0,0,0,0,0
87983,Serendipity,,,,0,12,0,2,60618,0,0,0,1,0,0,0,0,0,0
87987,Flame Jets,,,,1,9,0,3,169,38795,0,0,0,1,0,0,0,0,0
87990,Firaga,,Fury of Frostfire,,1,4,0,0,58329,0,0,0,1,0,0,0,0,0,0
88008,Spinning Blade,,,,1,9,0,3,169,38795,0,0,0,1,0,0,0,0,0
88011,Karg Bloodfury,,,,0,7,0,0,49772,0,0,0,1,0,0,0,5288,0,0
88012,Cleric Maluuf,,,,0,7,0,0,60947,0,0,0,1,0,0,0,109679,0,0
88014,Dawnseeker Rukaryx,,,,0,7,0,0,57097,0,0,0,1,0,0,0,0,0,0
88015,Professor Felblast,,,,0,7,0,0,60952,0,0,0,1,0,0,0,0,0,0
88016,Cacklebone,,,,0,7,0,0,60944,0,0,0,1,0,0,0,0,0,0
88018,Vindicator Heluun,,,,0,7,0,0,60959,0,0,0,1,0,0,0,0,0,0
88019,Vol'jin's Spear Follower,,,,0,7,0,0,58523,0,0,0,1,0,0,0,0,0,0
88021,Wrynn's Vanguard Follower,,,,0,7,0,0,58523,0,0,0,1,0,0,0,0,0,0
88084,Hatecoil Raider,,,,0,7,0,0,31291,0,0,0,1,0,0,0,54820,0,0
88086,Hatecoil Riptail,,,,0,7,0,0,31018,0,0,0,1,0,0,0,54820,0,0
88087,Hatecoil Stormcaller,,,,0,7,0,0,28515,0,0,0,1,0,0,0,0,0,0
88098,Hestiah Ravenwood,,,,0,7,0,0,60731,0,0,0,1,0,0,0,40233,0,0
88099,Salteye Hookblade,,,,0,7,0,0,540,0,0,0,1,0,0,0,98270,0,0
88101,Salteye Tide-Shaman,,,,0,7,0,0,486,0,0,0,1,0,0,0,0,0,0
88103,Doom Bloom,,,,0,12,0,0,60732,0,0,0,1,0,0,0,0,0,0
88125,Vindicator Yrel,,,,0,7,0,0,52921,0,0,0,1,0,0,0,111523,0,0
88134,Mechanical Scorpid,,,,0,12,0,0,49122,0,0,0,1,1,1,1,0,0,0
88144,Converted Demon,,,,0,3,0,0,60763,0,0,0,1,1,1,1,0,0,0
88165,Dark Ranger Velonara,,,,0,7,0,0,57772,0,0,0,1,0,0,0,45085,45085,34269
88166,Hulda Shadowblade,,,,0,7,0,0,57783,0,0,0,1,0,0,0,73434,73434,65434
88222,Everbloom Peachick,,,,0,12,0,0,60819,0,0,0,1,0,0,0,0,0,0
88225,Sentinel's Companion,,,,0,12,0,3,60820,0,0,0,1,0,0,0,0,0,0
88240,Shadow Hunter Mok'e,,,,0,7,0,0,60831,0,0,0,1,0,0,0,0,0,0
88249,Maggoc,,Son of Gruul,,1,5,0,0,48495,0,0,0,1,0,0,0,0,0,0
88281,Echo Batling,,,,0,8,0,3,65981,0,0,0,1,1,1,1,0,0,0
88291,Dark Ranger Velonara,,,,0,7,0,0,57772,0,0,0,1,0,0,0,45085,45085,34269
88292,Hulda Shadowblade,,,,0,7,0,0,57783,0,0,0,1,0,0,0,73434,73434,65434
88293,Aknor Steelbringer,,,,0,7,0,0,61554,0,0,0,1,0,0,0,14824,0,0
88294,Talon Guard Kurekk,,,,0,7,0,0,59484,0,0,0,1,0,0,0,106248,0,0
88296,Leorajh,,,,0,7,0,0,58523,0,0,0,1,0,0,0,0,0,0
88298,Choluna,,,,0,7,0,0,32253,0,0,0,1,0,0,0,0,0,0
88299,Thisalee Crow,,,,0,7,0,0,32254,0,0,0,1,0,0,0,0,0,0
88300,Puddle Terror,,,,0,12,0,0,59038,0,0,0,1,1,1,1,0,0,0
88301,Delvar Ironfist,,,,0,7,0,0,59353,0,0,0,1,0,0,0,45528,0,0
88302,Benjamin Gibb,,,,0,7,0,0,59710,0,0,0,1,0,0,0,97219,0,0
88303,Spirit of Bony Xuk,,,,0,7,0,0,59265,0,0,0,1,0,0,0,1958,1958,0
88304,Rangari Erdanii,,,,0,7,0,0,57151,0,0,0,1,0,0,0,108717,0,109234
88306,Penny Clobberbottom,,,,0,7,0,0,58501,0,0,0,1,0,0,0,109579,0,50150
88307,Glirin,,,,0,7,0,0,58509,0,0,0,1,0,0,0,109579,0,62285
88308,Abu'gar,,,,0,7,0,0,57237,0,0,0,1,1,1,1,0,0,0
88309,Ahm,,,,0,7,0,0,53295,0,0,0,1,0,0,0,106280,0,0
88310,Defender Illona,,,,0,7,0,0,59839,0,0,0,1,0,0,0,29632,109630,0
88311,Aeda Brightdawn,,,,0,7,0,0,59874,0,0,0,1,0,0,0,29716,0,0
88312,Soulbinder Tuulani,,,,1,7,0,0,54040,0,0,0,1,0,0,0,94665,0,0
88313,Admiral Taylor,,,,0,7,0,0,60858,0,0,0,1,0,0,0,54825,0,0
88315,Meatball,,,,0,7,0,0,37621,0,0,0,1,0,0,0,0,0,0
88317,Nat Pagle,,Master Fisherman,,0,7,0,0,13099,0,0,0,1,0,0,0,0,0,0
88318,Alexi Barov,,Barov Industries,,0,7,0,0,10456,0,0,0,1,0,0,0,0,0,0
88319,Weldon Barov,,Barov Industries,,0,7,0,0,10457,0,0,0,1,0,0,0,0,0,0
88320,Phylarch the Evergreen,,Lord of the Everbloom,,0,7,0,0,58429,0,0,0,1,0,0,0,0,0,0
88321,Tormmok,,,,0,7,0,0,57173,0,0,0,1,0,0,0,107420,0,0
88322,Kimzee Pinchwhistle,,,,0,7,0,0,56213,0,0,0,1,0,0,0,31824,0,0
88323,Image of Archmage Vargoth,,,,0,7,0,0,19078,0,0,0,1,0,0,0,28456,0,0
88324,Blook,,,,0,5,0,0,55543,0,0,0,1,0,0,0,107412,107409,0
88325,Vindicator Onaala,,,,0,7,0,0,57717,0,0,0,0,0,0,0,106268,111464,0
88326,Rangari Chel,,,,0,7,0,0,57053,0,0,0,0,0,0,0,30405,30405,0
88327,Apprentice Artificer Andren,,,,0,7,0,0,56236,0,0,0,0,0,0,0,110046,0,0
88328,Rulkan,,,,0,7,0,0,53097,0,0,0,1,0,0,0,34816,34816,0
88329,Shelly Hamby,,,,0,7,0,0,60121,0,0,0,0,0,0,0,5289,0,0
88330,Roona,,,,0,7,0,0,54782,0,0,0,0,0,0,0,113134,0,0
88331,Fiona,,,,0,7,0,0,34450,0,0,0,0,0,0,0,3184,0,6696
88332,Artificer Romuul,,,,0,7,0,0,52508,0,0,0,0,0,0,0,12776,0,0
88333,Leeroy Jenkins,,Pals for Life,,0,7,0,0,57227,0,0,0,1,0,0,0,12583,0,0
88334,Croman,,Barbarian,,0,7,0,0,52593,0,0,0,1,0,0,0,3417,0,0
88335,Bruto,,,,0,7,0,0,52202,0,0,0,1,0,0,0,111428,111425,0
88336,Pitfighter Vaandaam,,,,0,7,0,0,55056,0,0,0,1,0,0,0,111422,111419,0
88337,Pleasure-Bot 8000,,,,0,9,0,0,57057,0,0,0,1,0,0,0,3351,0,0
88338,Goldmane the Skinner,,,,0,7,0,0,55515,0,0,0,1,0,0,0,0,0,0
88339,Gronnstalker Rokash,,,,0,7,0,0,54968,0,0,0,1,0,0,0,0,0,67224
88340,Ziri'ak,,Apexis Guardian,,0,9,0,0,58876,0,0,0,1,0,0,0,0,0,0
88341,Rangari Kaalya,,,,0,7,0,0,54263,0,0,0,0,0,0,0,0,0,109234
88342,Kaz the Shrieker,,,,0,7,0,0,52195,0,0,0,1,0,0,0,107839,0,0
88343,Lantresor of the Blade,,,,0,7,0,0,56659,0,0,0,1,0,0,0,111935,0,0
88344,Vivianne,,,,0,7,0,0,56610,0,0,0,1,0,0,0,52523,0,0
88345,Morketh Bladehowl,,,,0,7,0,0,54952,0,0,0,1,0,0,0,110236,110236,0
88346,Miall,,Master Armourer,,0,7,0,0,54905,0,0,0,1,0,0,0,0,0,0
88347,Magister Krelas,,,,0,7,0,0,55069,0,0,0,1,0,0,0,76364,0,0
88348,Magister Serena,,,,0,7,0,0,55068,0,0,0,1,0,0,0,76363,0,0
88349,Daleera Moonfang,,,,1,7,0,0,56438,0,0,0,1,0,0,0,61526,0,0
88350,Ka'la,,,,0,7,0,0,56419,0,0,0,1,0,0,0,0,0,5258
88351,Qiana Moonshadow,,,,0,7,0,0,55047,0,0,0,1,0,0,0,28678,0,0
88352,Shadow Hunter Rala,,,,1,7,0,0,54367,0,0,0,1,0,0,0,29433,0,0
88353,Mulverick,,,,0,7,0,0,54373,0,0,0,1,0,0,0,13625,0,11021
88354,Olin Umberhide,,,,0,7,0,0,55046,0,0,0,1,0,0,0,14084,0,0
88355,Waterfly,,,,0,14,0,3,60861,0,0,0,1,1,1,1,0,0,0
88356,Sapphire Firefly,,,,0,14,0,2,60862,0,0,0,1,1,1,1,0,0,0
88357,Violet Firefly,,,,0,14,0,2,60863,0,0,0,1,1,1,1,0,0,0
88359,Swamplighter Firefly,,,,0,14,0,3,60864,0,0,0,1,1,1,1,0,0,0
88367,Sunfire Kaliri,,,,0,12,0,3,60617,0,0,0,1,1,1,1,0,0,0
88371,Weaponsmith Na'Shra,,,,0,7,0,0,52397,0,0,0,1,0,0,0,14879,0,0
88372,Illenya,,,,0,7,0,0,57345,0,0,0,1,0,0,0,14879,0,0
88385,Brilliant Bloodfeather,,,,0,14,0,0,59130,0,0,0,1,0,0,0,0,0,0
88391,Garrison Marksman,,,,0,7,0,0,61051,0,0,0,1,0,0,0,19900,0,111783
88400,Kairoz,,,,1,2,0,0,2719,0,0,0,0,0,0,0,0,0,0
88401,Son of Sethe,,,,0,12,0,2,60876,0,0,0,1,1,1,1,0,0,0
88413,Crimsonwing Moth,,,,0,14,0,2,60888,0,0,0,1,1,1,1,0,0,0
88415,Dusty Sporewing,,,,0,12,0,2,60889,0,0,0,1,1,1,1,0,0,0
88417,Royal Moth,,,,0,14,0,3,60891,0,0,0,1,1,1,1,0,0,0
88422,Cerulean Moth,,,,0,14,0,2,60618,0,0,0,1,1,1,1,0,0,0
88424,Millhouse Manastorm,,,,0,7,0,0,60701,0,0,0,1,1,1,1,18842,0,0
88433,Nettlesting,,,,0,8,0,2,60901,0,0,0,1,1,1,1,0,0,0
88438,Amberbarb Stinger,,,,0,8,0,2,60903,0,0,0,1,1,1,1,0,0,0
88452,Sky Fry,,,,0,12,0,3,60909,0,0,0,1,1,1,1,0,0,0
88465,Kelp Scuttler,,,,0,14,0,0,60914,0,0,0,1,1,1,1,0,0,0
88466,Zangar Crawler,,,,0,14,0,0,60915,0,0,0,1,1,1,1,0,0,0
88473,Fen Crab,,,,0,14,0,0,60916,0,0,0,1,1,1,1,0,0,0
88474,Ironclaw Scuttler,,,,0,14,0,0,60922,0,0,0,1,1,1,1,0,0,0
88475,Mole Machine,,,,0,10,0,0,47399,11686,0,0,0,1,0,0,0,0,0
88477,Mole Machine,,,,0,10,0,0,47399,11686,0,0,0,1,0,0,0,0,0
88480,Frostshell Pincher,,,,0,14,0,0,60923,0,0,0,1,1,1,1,0,0,0
88487,Leorajh,,,,0,7,0,0,58523,0,0,0,1,0,0,0,0,0,0
88490,Eye of Observation,,,,0,12,0,3,60930,0,0,0,1,0,0,0,0,0,0
88514,Bloodthorn Hatchling,,,,0,12,0,0,58613,0,0,0,1,1,1,1,0,0,0
88516,Malden,,,,0,7,0,0,60940,0,0,0,1,0,0,0,32611,34586,0
88518,Champion of the Coliseum,,,,1,10,0,0,1126,38795,0,0,1,0,0,0,0,0,0
88526,Su'tila,,,,0,7,0,0,60945,0,0,0,1,0,0,0,45128,0,0
88530,Choluna,,Druid of the Talon,,0,7,0,0,32253,0,0,0,1,0,0,0,0,0,0
88534,Frostwolf Pup,,Carol's Pet,,0,12,0,0,54855,0,0,0,1,1,1,1,0,0,0
88536,"Ogre Shaman 3 (Ghost, Grey)",,,,0,1,0,0,60953,0,0,0,1,0,0,0,0,0,0
88538,"Pale (Ghost, Blue)",,,,0,1,0,0,60954,0,0,0,1,0,0,0,0,0,0
88539,"High Ogre Warrior 3 (Ghost, Black)",,,,0,1,0,0,60960,0,0,0,1,0,0,0,0,0,0
88542,Echo Batling,,,,0,14,0,3,65981,0,0,0,1,1,1,1,0,0,0
88548,Iron Horde Wolf,,,,0,1,0,0,57467,0,0,0,1,0,0,0,0,0,0
88564,Druid of the Talon,,,,0,7,0,3,38250,38251,0,0,1,1,0,0,0,0,0
88565,Iron Horde Cannon,,,,0,1,0,0,53699,0,0,0,1,0,0,0,0,0,0
88571,Mudback Calf,,,,0,14,0,0,58767,0,0,0,1,1,1,1,0,0,0
88572,Flat-Tooth Calf,,,,0,14,0,0,58766,0,0,0,1,1,1,1,0,0,0
88573,Veilwatcher Hatchling,,,,0,12,0,3,59603,0,0,0,1,1,1,1,0,0,0
88574,Kaliri Hatchling,,,,0,12,0,3,59034,0,0,0,1,1,1,1,0,0,0
88575,Glowing Sporebat,,,,0,12,0,3,60972,60973,0,0,1,9,1,1,0,0,0
88576,Shadow Sporebat,,,,0,14,0,3,60974,0,0,0,1,1,1,1,0,0,0
88577,Bone Serpent,,,,0,14,0,2,60975,0,0,0,1,1,1,1,0,0,0
88619,Christmas Gug'rokk,,Bloodmaul Slave Traders,,1,7,0,0,52902,0,0,0,1,0,0,0,107424,0,0
88620,Christmas Oshir,,,,1,7,0,0,55352,0,0,0,1,0,0,0,0,0,0
88637,Skaggit,,"Gazlowe's  ""Assistant""",,0,7,0,0,55595,0,0,0,1,0,0,0,1911,0,0
88643,Viletongue Rylak,,,,0,1,38,3,55093,0,0,0,1,1,1,1,0,0,0
88646,Heart of Gorgorek,,,,0,10,0,0,60993,0,0,0,1,0,0,0,0,0,0
88649,Draka,,,,1,7,0,0,49286,0,0,0,0,0,0,0,10612,10612,0
88655,Greatmother Geyah,,,,1,7,0,0,60995,0,0,0,0,0,0,0,0,0,0
88680,Light of Rhukmar,,,,0,7,0,0,59494,0,0,0,1,0,0,0,0,0,0
88692,Servant of Demidos,,,,0,12,0,0,61016,0,0,0,1,1,1,1,0,0,0
88698,Brute,,,,0,7,0,0,58248,0,0,0,1,1,1,0,107411,0,0
88699,Hammer,,,,0,7,0,0,58248,0,0,0,1,1,1,0,107411,0,0
88724,Gorian Enforcer,,,,1,7,0,0,58596,0,0,0,1,1,1,1,110961,0,0
88726,Dagg,,,,0,7,0,0,55124,0,0,0,1,0,0,0,0,0,0
88739,Nar'thalas High Magister,,,,1,7,0,0,61715,0,0,0,1,0,0,0,0,0,0
88740,Queen Azshara,,,,1,7,0,0,61056,0,0,0,1,0,0,0,128911,0,0
88786,Enchanted Feywing,,,,0,2,0,0,59776,0,0,0,0,0,0,0,0,0,0
88801,Bunny,,,,0,10,0,0,328,21072,0,0,0,1,0,0,0,0,0
88805,Grommloc,,,,0,12,0,0,61127,0,0,0,1,1,1,1,0,0,0
88807,Argi,,,,0,12,0,0,61128,0,0,0,1,1,1,1,0,0,0
88814,Nethaera's Light,,,,0,12,0,3,61133,0,0,0,1,1,1,1,0,0,0
88815,Flames,,,,0,10,0,0,61134,21072,0,0,1,0,0,0,0,0,0
88823,Statue,,,,0,10,0,0,61142,21072,0,0,1,0,0,0,0,0,0
88830,Trunks,,,,0,12,0,0,61148,0,0,0,1,0,0,0,0,0,0
88845,Julien,,Chris Kaleiki's Pet,,0,12,0,0,44820,0,0,0,1,1,1,1,0,0,0
88846,Colin,,Brian Holinka's Pet,,0,12,0,0,61128,0,0,0,1,1,1,1,0,0,0
88858,Defiled Spirit,,,,1,6,0,0,61672,61673,0,0,1,1,0,0,0,0,0
88952,Spore Flower,,,,0,1,0,0,61272,0,0,0,1,0,0,0,0,0,0
88970,Drowned Nightwatcher,,,,0,6,0,0,61283,61284,61285,61286,1,1,1,1,49687,0,0
89003,Weeping Spirit,,,,0,6,0,0,52976,52977,52978,0,1,1,1,0,0,0,0
89006,Hatecoil Myrmidon,,,,0,7,0,0,31291,0,0,0,1,0,0,0,54820,0,0
89013,Azsuna Lion Seal,,,,0,1,0,0,61339,0,0,0,1,0,0,0,0,0,0
89016,Ravyn-Drath,,,,4,1,0,0,26768,0,0,0,1,0,0,0,0,0,0
89024,Hatecoil Fathom-Stalker,,,,0,7,0,0,31291,0,0,0,1,0,0,0,54538,0,0
89025,Hatecoil Spitespeaker,,,,0,7,0,0,22590,0,0,0,1,0,0,0,0,0,0
89075,Delvar Ironfist,,,,0,7,0,0,59353,0,0,0,1,0,0,0,45528,0,0
89092,Greatmother Geyah,,,,0,7,0,0,60995,0,0,0,0,0,0,0,119745,119751,0
89097,Cove Skrog,,,,1,5,0,0,66809,66812,0,0,1,1,0,0,34058,0,0
89105,Vindicator Maraad,,,,1,7,0,0,58494,0,0,0,1,1,1,1,30802,0,0
89109,Cauldron Bunny,,,,0,10,0,0,20570,11686,0,0,0,1,0,0,0,0,0
89129,Carrotus Maximus,,,,0,14,0,0,58843,0,0,0,1,1,1,1,0,0,0
89130,Gorefu,,,,0,14,0,0,55961,0,0,0,1,1,1,1,0,0,0
89131,Gnawface,,,,0,14,0,0,16143,0,0,0,1,1,1,1,0,0,0
89133,Vivianne,,,,0,7,0,0,56610,0,0,0,1,0,0,0,52523,0,0
89135,Unborn Val'kyr,,,,0,12,0,3,48650,0,0,0,1,1,1,1,0,0,0
89180,The Grimrail,,,,0,10,0,0,61538,0,0,0,1,0,0,0,0,0,0
89181,The Grimrail,,,,0,10,0,0,61541,0,0,0,1,0,0,0,0,0,0
89182,The Grimrail,,,,0,10,0,0,61542,0,0,0,1,0,0,0,0,0,0
89183,The Grimrail,,,,0,10,0,0,61544,0,0,0,1,0,0,0,0,0,0
89184,The Grimrail,,,,0,10,0,0,11686,0,0,0,1,0,0,0,0,0,0
89194,Parched Lizard,,,,0,14,0,0,36585,43221,0,0,1,1,0,0,0,0,0
89198,Leatherhide Runt,,,,0,14,0,0,58606,0,0,0,1,1,1,1,0,0,0
89209,Injured Crewman,,,,0,7,0,0,56225,0,0,0,1,0,0,0,0,0,0
89260,Coliseum Grates,,,,0,10,0,0,61599,0,0,0,1,0,0,0,0,0,0
89268,Verdant Thorn-Weaver,,,,0,7,0,0,57964,0,0,0,1,0,0,0,0,0,0
89270,Coliseum Door,,,,0,10,0,0,61604,0,0,0,1,0,0,0,0,0,0
89280,Enthralled Mutant,,,,0,7,0,0,59535,0,0,0,1,0,0,0,0,0,0
89283,Bitterbrine Venomer,,,,0,7,0,0,61623,0,0,0,1,0,0,0,40729,0,58789
89284,Bitterbrine Saltcaster,,,,0,7,0,0,32121,0,0,0,1,0,0,0,83071,0,0
89349,Cenarius,,,,0,7,0,0,34803,0,0,0,1,0,0,0,0,0,0
89351,Malfurion Stormrage,,,,0,7,0,0,39162,0,0,0,1,0,0,0,0,0,0
89352,Tyrande Whisperwind,,,,0,7,0,0,39153,0,0,0,1,0,0,0,0,0,0
89353,Illidan Stormrage,,,,0,7,0,0,39183,0,0,0,1,0,0,0,0,0,0
89354,Senegos,,,,0,2,0,0,66481,0,0,0,1,0,0,0,0,0,0
89355,Prince Farondis,,,,0,7,0,0,61697,0,0,0,1,0,0,0,0,0,0
89618,Tidestone of Golganneth,,,,1,10,0,0,59609,0,0,0,1,0,0,0,0,0,0
89650,Valiyaka the Stormbringer,,,,4,7,0,0,20641,0,0,0,1,0,0,0,0,0,0
89802,Hatecoil Skrog,,,,1,5,0,0,66811,0,0,0,1,0,0,0,0,0,0
89803,Tide Breaker,,,,0,7,0,0,66813,0,0,0,1,1,1,1,0,0,0
89816,Golza the Iron Fin,,,,4,7,0,0,66813,0,0,0,1,0,0,0,0,0,0
89820,Gazlowe,,,,0,7,0,0,53001,0,0,0,1,0,0,0,4994,13855,12523
89822,Draka,,,,1,7,0,0,49286,0,0,0,0,0,0,0,10612,10612,0
89846,Captain Volo'ren,,,,4,7,0,0,61814,0,0,0,1,0,0,0,120881,120881,0
89850,The Oracle,,,,4,6,0,2,21930,0,0,0,1,0,0,0,0,0,0
89851,Balnazzar,,,,1,3,0,0,34424,0,0,0,1,1,1,1,0,0,0
89865,Mrrgrl the Tide Reaver,,,,4,7,0,0,4088,0,0,0,1,0,0,0,44703,0,0
89884,Flog the Captain-Eater,,,,2,7,0,0,66819,0,0,0,1,0,0,0,0,0,0
89891,Dragon Turtle,,,,0,1,21,0,46043,0,0,0,1,0,0,0,0,0,0
89937,Sammy Fivefingers,,Reclamation Specialist,,0,7,0,0,53001,0,0,0,1,0,0,0,4994,13855,12523
89940,Azurewing Scalewarden,,,,1,2,0,3,70402,0,0,0,1,0,0,0,0,0,0
89975,Senegos,,,,1,2,0,0,66481,0,0,0,1,0,0,0,0,0,0
89978,Projection of Senegos,,,,1,2,0,0,69857,0,0,0,1,0,0,0,0,0,0
90005,Nightfallen Construct,,,,0,9,0,0,61850,0,0,0,1,0,0,0,0,0,0
90057,Daggerbeak,,,,4,1,160,3,64535,0,0,0,1,0,0,0,0,0,0
90109,Hatecoil Slavemaster,,,,0,7,0,0,61873,0,0,0,1,0,0,0,54820,0,0
90115,Archmage Khadgar,,Sons of Lothar,,1,7,0,0,56765,0,0,0,1,0,0,0,28067,0,0
90134,Llothien Grizzly,,,,0,1,4,0,62636,0,0,0,1,0,0,0,0,0,0
90137,Archmage Khadgar,,Sons of Lothar,,1,7,0,0,56765,0,0,0,1,0,0,0,28067,0,0
90138,Garona Halforcen,,,,1,7,0,0,61879,0,0,0,1,0,0,0,61297,61297,0
90164,Warbringer Mox'na,,,,4,3,0,0,64006,0,0,0,1,0,0,0,79734,79735,0
90173,Arcana Stalker,,,,4,3,0,0,1913,0,0,0,1,0,0,0,0,0,0
90177,Exarch Yrel,,,,1,7,0,0,54119,0,0,0,1,0,0,0,111523,0,0
90178,Thaelin Darkanvil,,,,0,7,0,0,52540,0,0,0,1,0,0,0,1911,0,0
90193,Thaelin Darkanvil,,,,0,7,0,0,52540,0,0,0,1,0,0,0,1911,0,0
90200,Grotesque,,,,0,12,0,3,61884,0,0,0,1,1,1,1,0,0,0
90201,Leviathan Hatchling,,,,0,12,0,0,61887,0,0,0,1,1,1,1,0,0,0
90202,Abyssius,,,,0,12,0,0,61888,0,0,0,1,1,1,1,0,0,0
90203,Fragment of Anger,,,,0,12,0,2,61890,0,0,0,1,1,1,1,0,0,0
90204,Fragment of Suffering,,,,0,12,0,2,61891,0,0,0,1,1,1,1,0,0,0
90205,Fragment of Desire,,,,0,12,0,2,61889,0,0,0,1,1,1,1,0,0,0
90206,Sister of Temptation,,,,0,12,0,0,61892,70439,0,0,1,1,0,0,0,0,0
90207,Stinkrot,,,,0,12,0,0,61894,0,0,0,1,1,1,1,0,0,0
90208,Hyjal Wisp,,,,0,12,0,3,40224,0,0,0,1,1,1,1,0,0,0
90212,Sunblade Micro-Defender,,,,0,12,0,0,61896,0,0,0,1,1,1,1,0,0,0
90213,Chaos Pup,,,,0,12,0,0,62466,0,0,0,1,1,1,1,0,0,0
90214,Wretched Servant,,,,0,12,0,0,61898,0,0,0,1,1,1,1,0,0,0
90215,K'ute,,,,0,12,0,2,61900,0,0,0,1,1,1,1,0,0,0
90217,Normantis the Deposed,,Former Kirin Tor,,4,7,0,0,23223,0,0,0,1,0,0,0,0,0,0
90223,Harrison Jones,,,,0,7,0,0,61143,0,0,0,1,1,1,1,0,0,0
90232,Unbound Rift,,,,0,10,0,0,26753,0,0,0,1,0,0,0,0,0,0
90233,Archmage Khadgar,,Sons of Lothar,,1,7,0,0,56765,0,0,0,1,0,0,0,28067,0,0
90237,Garona Halforcen,,,,1,7,0,0,61879,0,0,0,1,0,0,0,61297,61297,0
90242,Rift Wyrm,,,,6,1,35,3,70232,0,0,0,1,0,0,0,0,0,0
90243,Rift Wraith,,,,0,4,0,0,38411,0,0,0,0,0,0,0,0,0,0
90244,Arcavellus,,,,4,4,0,0,35822,0,0,0,0,0,0,0,0,0,0
90311,Durotan,,Warchief of the Frostwolf Clan,,1,7,0,0,51837,0,0,0,1,0,0,0,94647,0,0
90313,Llothien Prowler,,,,0,1,160,0,67552,0,0,0,1,0,0,0,0,0,0
90318,Withered Fanatic,,,,0,7,0,0,68064,0,0,0,1,0,0,0,0,0,0
90332,Wounded Soldier,,,,0,7,0,0,53840,53909,53835,53910,1,1,1,1,1899,143,0
90345,Race MiniZep,,,,0,12,0,3,62404,0,0,0,1,1,1,1,0,0,0
90350,Silver Hand Knight,,,,0,7,0,0,61955,61956,61957,61958,1,1,1,1,0,0,0
90382,Frostwolf Warrior,,,,1,7,0,0,51991,0,0,0,0,0,0,0,10612,10612,0
90392,Grom'kar Deadeye,,,,0,7,0,0,58844,58845,58846,58847,1,1,1,1,84900,0,84900
90393,Grom'kar Bulwark,,,,0,7,0,0,58860,58861,58862,58863,1,1,1,1,103951,108593,0
90394,Grom'kar Punisher,,,,0,7,0,0,58855,58854,58853,58852,1,1,1,1,106275,106275,0
90395,Grom'kar Blademaster,,,,0,7,0,0,58887,0,0,0,1,0,0,0,112685,0,0
90396,Grom'kar Blademaster,,,,0,7,0,0,58888,0,0,0,1,0,0,0,112685,0,0
